,name,phone number,address
2232,강일열린어린이집,02-3013-5233,"서울특별시 강동구 아리수로98길 25 ,강일리버파크 7단지 관리동 (강일동 686) (강일동)"
2233,용산구청직장어린이집,02-794-2543,"서울특별시 용산구 녹사평대로 150 ,종합행정타운 1층 (이태원동) (이태원제1동)"
2234,e편한어린이집,02-2051-4081,"서울특별시 강남구 선릉로69길 20 ,역삼e편한세상 관리동 (역삼제2동)"
2235,구립둔촌숲속어린이집,02-474-2233,"서울특별시 강동구 천호대로198길 12-12 ,(둔촌동 600-10) (둔촌제2동)"
2236,맘앤키즈어린이집,02-719-4183,"서울특별시 용산구 효창원로 17 ,107동 105호(산천동, 삼성리버힐아파트) (원효로제2동)"
2237,재미솔솔어린이집,02-400-3889,"서울특별시 송파구 동남로24길 9 ,1층 (오금동)"
2238,그린나래어린이집,02-449-7994,"서울특별시 송파구 송파대로22길 5-13 ,1층 그린나래어린이집 (문정1동)"
2239,새봄어린이집,02-496-5209,서울특별시 중랑구 중랑천로20길 27-4 (중화제2동)
2240,아이세상어린이집,02-3422-5279,"서울특별시 중랑구 용마산로 669 ,106동 104호(신내동, 신내데시앙아파트) (신내1동)"
2241,구립강일새롬어린이집,02-428-2580,"서울특별시 강동구 고덕로97길 29 ,강일리버파크 9단지 관리동 1층 (강일동 699) (강일동)"
2242,신내데시앙어린이집,02-3421-0331,"서울특별시 중랑구 용마산로 669 ,신내데시앙아파트 114동 1층 (신내동) (신내1동)"
2243,다솜어린이집,02-442-5520,"서울특별시 강동구 아리수로97길 20 ,강일리버파크 5단지 관리동 (강일동 670) (강일동)"
2244,아이미소어린이집,02-2688-7774,"서울특별시 구로구 항동로 42 ,한양수자인에듀힐즈 507-101 (항동)"
2245,꿈꾸는어린이집,02-2665-5000,"서울특별시 강서구 금낭화로24가길 21 ,(방화동) (방화제3동)"
2246,예솔어린이집,02-2644-1248,서울특별시 강서구 강서로18다길 33 (화곡제8동)
2247,라라어린이집,02-433-3723,"서울특별시 중랑구 면목로35길 63 ,401동 102호(면목동, 면목두산아파트) (면목제7동)"
2248,엄마품어린이집,02-6365-2004,"서울특별시 중구 청구로1길 23 ,108동 102호(신당동, 삼성아파트) (청구동)"
2249,둘리어린이집,02-6409-9916,"서울특별시 도봉구 우이천로34길 39 ,(쌍문동) (쌍문제1동)"
2250,꿈이크는어린이집,02-6347-4827,"서울특별시 구로구 경인로 382 ,111동 101호(개봉동, 한마을아파트) (개봉제1동)"
2251,현대힐스어린이집,02-6738-1400,"서울특별시 구로구 부일로9길 127 ,온수힐스테이트 107동 (온수동) (수궁동)"
2252,늘푸른어린이집,02-3285-6279,"서울특별시 관악구 청룡8길 10 ,청룡동] (봉천동) (청룡동)"
2253,연세대학교유진어린이집,02-2123-8266,"서울특별시 서대문구 연세로 50 ,연세대학교 (신촌동) (신촌동)"
2254,에반어린이집,02-2601-1398,서울특별시 강서구 강서로12길 23-7 (화곡제8동)
2255,토토어린이집,02-6083-7575,"서울특별시 송파구 충민로 188 ,103동 104호(장지동, 송파파인타운1단지아파트) (장지동)"
2256,하늘빛어린이집,02-336-2303,"서울특별시 마포구 월드컵로31길 103 ,(망원동) 101호 (망원제2동)"
2257,사랑샘어린이집,02-2066-6727,"서울특별시 구로구 부일로9길 127 ,113동 103호(온수동, 현대힐스테이트) (수궁동)"
2258,하늘사랑어린이집,02-2678-6849,"서울특별시 영등포구 영등포로12길 8 ,3동 107호(양평동1가, 신동아아파트) (양평제1동)"
2259,사과나무어린이집,02-599-5466,"서울특별시 동작구 동작대로29길 110 ,406동 104호(사당동, 신동아4차아파트) (사당제2동)"
2260,포스코 제1 어린이집,02-3457-6282,"서울특별시 강남구 테헤란로 440 ,(대치동) (대치제4동)"
2261,경희대학교직장어린이집,02-961-9326,서울특별시 동대문구 경희대로 26-6 (회기동)
2262,은현어린이집,02-375-9255,"서울특별시 서대문구 응암로 151 ,(북가좌동) (북가좌제2동)"
2263,우리은행 어린이집,02-3151-3865,"서울특별시 마포구 월드컵북로60길 17 ,우리금융상암센터 2층 보육시설 (상암동)"
2264,토리어린이집,02-6227-5520,"서울특별시 도봉구 덕릉로 350 ,401동 102호(창동, 주공4단지아파트) (창제1동)"
2265,하늘정원어린이집,070-8877-3236,"서울특별시 송파구 새말로12길 16 ,송파파인타운 4단지 관리동 (1층) (장지동) (장지동)"
2266,한국은행 어린이집,02-750-6701,"서울특별시 중구 남대문로2가 남대문로 55 ,한국은행 소공별관 (소공동)"
2267,미광어린이집,02-494-2011,"서울특별시 중랑구 용마산로115나길 7 ,(망우동) (망우본동)"
2268,에코비자연어린이집,02-433-5679,서울특별시 중랑구 동일로126길 49-1 (중화제1동)
2269,국회제2어린이집,02-6788-4794,"서울특별시 영등포구 의사당대로 1 ,(여의도동) (여의동)"
2270,아름드리어린이집,02-6232-1479,"서울특별시 도봉구 방학로15길 40 ,101동 102호(방학동, 신동아2단지아파트) (방학제3동)"
2271,한별어린이집,02-569-8711,"서울특별시 강남구 봉은사로82길 23 ,(삼성동) (삼성제1동)"
2272,동화어린이집,02-2293-9496,"서울특별시 강동구 아리수로97길 68 ,강일리버파크2단지 관리동 1층 (강일동 668) (강일동)"
2273,남산타운어린이집,02-2256-5114,"서울특별시 중구 다산로 32 ,(신당동) (약수동)"
2274,구립아이뜰어린이집,02-877-9179,"서울특별시 관악구 봉천로33나길 30 ,은천동 복합청사 1층 [은천동] (은천동)"
2275,대학로어린이집,02-741-0323,서울특별시 종로구 이화장길 86-22 (이화동)
2276,아이뜰어린이집,02-749-1684,"서울특별시 용산구 이촌로71길 10 ,210동 103호 (이촌제1동)"
2277,사랑스런어린이집,02-3402-1001,서울특별시 송파구 오금로57길 3-7 (거여1동)
2278,KT연구개발센터 꿈나무어린이집,02-574-0030,"서울특별시 서초구 태봉로 151 ,(우면동) (양재1동)"
2279,은행나무어린이집,02-429-4560,"서울특별시 강동구 아리수로93가길 25 ,강일리버파크 1단지 관리동 1층 (강일동) (강일동)"
2280,가락본동어린이집,02-403-0405,"서울특별시 송파구 송이로17길 46 ,(가락동) (가락본동)"
2281,파인7어린이집,02-406-0963,"서울특별시 송파구 충민로4길 19 ,파인타운7단지 703동 1층(장지동) (장지동)"
2282,햇빛어린이집,02-866-7637,"서울특별시 구로구 디지털로31길 90 ,114동 101호(구로동, 삼성래미안아파트) (구로제3동)"
2283,우성사랑어린이집,02-6436-3700,"서울특별시 도봉구 해등로 286-5 ,102동 108호(방학동, 우성아파트) (방학제3동)"
2284,유앤미어린이집,02-2608-0262,서울특별시 양천구 곰달래로7길 57-1 (신월1동)
2285,아이누리어린이집,02-2691-5555,"서울특별시 구로구 중앙로 121 ,106동 101호(고척동, 고척파크푸르지오아파트) (고척제2동)"
2286,해피트리어린이집,02-2244-3533,"서울특별시 동대문구 장한로5길 28 ,301동 106호(장안동, 신일해피트리3차아파트) (장안제1동)"
2287,문래동어린이집,02-2672-9990,"서울특별시 영등포구 도림로141가길 16 ,(문래동4가) (문래동)"
2288,성원베베아트스쿨어린이집,02-2652-0642,"서울특별시 양천구 목동중앙남로 100 ,103동 106호(목동, 성원아파트) (목3동)"
2289,우주래미안어린이집,02-921-0005,"서울특별시 성북구 종암로23길 35 ,래미안종암2차 아파트 관리동 (종암동) (종암동)"
2290,천사어린이집,02-908-7004,"서울특별시 도봉구 우이천로 200 ,금용A101-101호 (창제2동)"
2291,꼬마해림어린이집,02-2652-2246,"서울특별시 양천구 목동서로2길 22 ,108동 110호(목동, 한신청구아파트) (목5동)"
2292,아영어린이집,02-3426-4824,"서울특별시 강동구 아리수로93길 40 ,(강일동, 강일리버파크3단지 관리동) (강일동)"
2293,아이세움어린이집,02-481-6767,"서울특별시 강동구 아리수로94길 72 ,강일리버파크 8단지 관리동 1층 (강일동) (강일동)"
2294,다원어린이집,02-702-2992,"서울특별시 마포구 독막로 192 ,(신수동) (신수동)"
2295,참빛어린이집,02-830-8749,"서울특별시 구로구 구일로4길 65 ,109동 108호(구로동, 주공아파트) (구로제1동)"
2296,봄빛어린이집,02-422-9386,"서울특별시 송파구 백제고분로22길 37 ,101동 110호(삼전동, 현대아파트) (삼전동)"
2297,별빛어린이집,02-6217-7611,"서울특별시 중랑구 봉화산로 189 ,1103동 101호(신내동, 신내대명아파트) (신내2동)"
2298,조아조아어린이집,02-2663-6411,"서울특별시 강서구 양천로14길 37 ,102동 108호(방화동, 신안테트빌1단지) (방화제2동)"
2299,엄마품에어린이집,02-866-7772,"서울특별시 구로구 구일로8길 92 ,5동 105호(구로동, 중앙하이츠아파트) (구로제1동)"
2300,아이나라어린이집,02-434-6614,"서울특별시 중랑구 신내로7길 20 ,204동 104호(신내동, 건영2차아파트) (신내2동)"
2301,금호사임당어린이집,02-2654-4089,"서울특별시 양천구 목동중앙북로8길 111 ,103동 107호(목동, 목동금호베스트빌) (목2동)"
2302,아리아어린이집,02-6221-8842,"서울특별시 도봉구 마들로 684-19 ,108동 109호(도봉동, 서원아파트) (도봉제2동)"
2303,상암누리어린이집,02-304-3434,"서울특별시 마포구 상암산로1길 71 ,마포육아종합지원센터내 1층 (상암동) (상암동)"
2304,루첸키즈빌어린이집,02-919-1155,"서울특별시 성북구 월계로36길 27 ,꿈의숲대명루첸아파트 102동 1층 (장위동) (장위제3동)"
2305,열림섬마어린이집,02-6221-9556,"서울특별시 도봉구 노해로70길 119 ,1806동 103호(창동, 주공18단지아파트) (창제4동)"
2306,꿈사랑어린이집,02-6461-2004,"서울특별시 중랑구 신내로19길 42 ,615동 106호(신내동, 신내대주아파트) (신내2동)"
2307,예은별어린이집,02-868-7234,"서울특별시 구로구 구로중앙로18길 68 ,1동 108호(구로동, 신구로현대아파트) (구로제4동)"
2308,샛별어린이집,02-862-7123,"서울특별시 금천구 가산로3길 46 ,(가산동) (가산동)"
2309,한강로어린이집,02-790-8150,"서울특별시 용산구 서빙고로 35 ,111호~113호(용상시티파크1단지) (한강로동)"
2310,리가숲어린이집,02-2613-9282,"서울특별시 구로구 중앙로12길 7 ,리가건영아파트 관리동 (고척동) (고척제1동)"
2311,미리내어린이집,02-495-6908,"서울특별시 중랑구 용마산로116길 58 ,(망우동) (망우본동)"
2312,피노키오어린이집,02-2646-9377,서울특별시 양천구 가로공원로60길 9-3 (신월3동)
2313,드림어린이집,02-2662-8170,"서울특별시 강서구 수명로2길 50 ,(내발산동) (발산제1동)"
2314,수어린이집,02-487-6106,"서울특별시 송파구 바람드리13길 1 ,(풍납동) (풍납1동)"
2315,국방부청사어린이집,02-798-0097,"서울특별시 용산구 이태원로 22 ,국방부 (용산동3가) (한강로동)"
2316,비손어린이집,02-2068-2111,"서울특별시 영등포구 도림로143길 32 ,101동 104호(문래동4가, 문래동삼환아파트) (문래동)"
2317,BeBe스쿨어린이집,02-335-1730,"서울특별시 강서구 초록마을로 146 ,102호 (화곡제8동)"
2318,아이원어린이집,02-2282-2183,"서울특별시 성동구 난계로 84 ,107동 101호(하왕십리동, 풍림아이원아파트) (왕십리제2동)"
2319,하늘빛 어린이집,02-959-3582,"서울특별시 성북구 화랑로 214 ,102동 102호(석관동, 래미안석관아파트) (석관동)"
2320,아이니어린이집,02-426-7479,"서울특별시 강동구 아리수로98길 25 ,711동 101호(강일동, 강일리버파크7단지아파트) (강일동)"
2321,레이크어린이집,02-414-1861,서울특별시 송파구 석촌호수로18길 11-5 (석촌동)
2322,대우맑은샘어린이집,02-2688-7024,"서울특별시 구로구 중앙로 121 ,104동 102호 (고척제2동)"
2323,예꿈어린이집,070-8776-7070,"서울특별시 용산구 이촌로 347 ,1동 102호 (서빙고동)"
2324,열린어린이집,070-8616-0412,"서울특별시 강서구 허준로 234 ,910동 102호(가양동, 도시개발9단지아파트) (가양제3동)"
2325,딸기어린이집,02-867-4280,"서울특별시 구로구 구일로4길 65 ,111동 108호(구로동, 주공아파트) (구로제1동)"
2326,엔젤어린이집,02-2282-5004,"서울특별시 성동구 행당로 82 ,113동 103호(행당동, 해모로한진타운) (행당제2동)"
2327,정릉햇살가득 어린이집,02-942-5252,"서울특별시 성북구 북악산로 851 ,정릉2차 E-편한세상 아파트 복리시설 1층 (정릉동) (정릉제1동)"
2328,서울청사푸르미어린이집,02-737-7327,"서울특별시 종로구 세종로 세종대로 209 ,서울청사 푸르미어린이집 (사직동)"
2329,리틀평강어린이집,02-2699-1216,"서울특별시 양천구 신정로13길 51 ,201동 101호(신월동, 벽산블루밍) (신월6동)"
2330,꿈비어린이집,02-2667-1768,"서울특별시 강서구 수명로2가길 22 ,마곡수명산파크7단지 내 꿈비어린이집 (발산제1동)"
2331,짐키드어린이집,02-2281-5056,"서울특별시 성동구 행당로 82 ,105동 104호(행당동, 해모로한진타운) (행당제2동)"
2332,벽산꿈터어린이집,02-3491-4684,"서울특별시 도봉구 방학로11길 36 ,1동 106호(방학동, 벽산아파트) (방학제3동)"
2333,대원꼬마숲어린이집,02-2633-7940,"서울특별시 영등포구 문래로4길 26 ,대원칸타빌 101동 104호 (문래동6가) (문래동)"
2334,꿈땅어린이집,02-2063-3392,"서울특별시 강서구 우장산로8길 42 ,천우네오젠아파트 101호 (내발산동) (우장산동)"
2335,하늘빛어린이집,02-2699-9831,"서울특별시 양천구 오목로 76-2 ,201동 101호(신월동, 장수마을2단지 동원데쟈뷰아파트) (신월2동)"
2336,햇살마루 어린이집,02-537-7933,"서울특별시 서초구 잠원로 202-11 ,2동 108호(잠원동, 훼미리) (잠원동)"
2337,민들레어린이집,02-3663-3664,"서울특별시 강서구 허준로 175 ,613동 103호(가양동, 가양6단지아파트) (가양제3동)"
2338,올리브어린이집,02-882-0628,"서울특별시 관악구 은천로 137 ,1동 102호(봉천동,관악유앤아이) [성현동] (성현동)"
2339,더불어숲어린이집,02-6253-1004,"서울특별시 동대문구 한천로33길 11 ,래미안 답십리아파트 단지동 (답십리동) (답십리제2동)"
2340,마미어린이집,02-302-5003,"서울특별시 서대문구 증가로32길 58 ,(북가좌동) (북가좌제2동)"
2341,서대문구청직장어린이집,02-323-3360,"서울특별시 서대문구 홍제천로 182 ,(연희동) (연희동)"
2342,이삭어린이집,02-855-5894,"서울특별시 구로구 구일로4길 65 ,107동 105호(구로동, 구로주공아파트) (구로제1동)"
