,filename,width,height,fps,frame count
886,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_1.mp4,656,480,25.0,176
887,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_14.mp4,744,500,30.0,149
888,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_3.mp4,656,480,25.0,102
889,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_5.mp4,656,480,25.0,100
890,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_4.mp4,656,480,25.0,168
891,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_6.mp4,656,480,25.0,230
892,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_3.mp4,744,500,30.0,217
893,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_4.mp4,744,500,30.0,170
894,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_5.mp4,744,500,30.0,126
895,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_7.mp4,744,500,30.0,228
896,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_6.mp4,744,500,30.0,246
897,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_8.mp4,744,500,30.0,194
898,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id131-1.mp4,840,412,30.0,75
899,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id130-6_9.mp4,744,500,30.0,145
900,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id132-1.mp4,840,412,30.0,120
901,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id133-1.mp4,840,324,30.0,99
902,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id133-2.mp4,840,324,30.0,198
903,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id134-1.mp4,840,304,30.0,159
904,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id135-1.mp4,840,304,30.0,290
905,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id134-2.mp4,840,304,30.0,301
906,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id135-2.mp4,840,304,30.0,268
907,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id136-1.mp4,824,372,30.0,146
908,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id137-1.mp4,824,332,30.0,216
909,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id138-2.mp4,824,340,30.0,116
910,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id139-1.mp4,824,300,30.0,171
911,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id13_2.mp4,1280,720,29.967845659163988,233
912,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id13_3.mp4,1280,720,29.971961713236006,310
913,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id13_4.mp4,1280,720,29.969852810782054,169
914,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id13_5_1.mp4,1280,720,30.16330451488953,157
915,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id13_5_3.mp4,1280,720,30.079330101366242,273
916,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id141-1.mp4,840,368,30.0,188
917,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id141-2.mp4,840,292,30.0,203
918,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id142-1.mp4,840,344,30.0,242
919,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id142-2.mp4,840,344,30.0,212
920,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id143-1_2.mp4,840,372,30.0,247
921,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id143-1_1.mp4,840,372,30.0,106
922,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id143-1_3.mp4,840,372,30.0,244
923,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id143-1_4.mp4,840,372,30.0,187
924,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_10.mp4,1920,1080,25.0,289
925,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_1.mp4,1920,1080,25.0,107
926,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id144-1(애매).mp4,736,360,30.0,277
927,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_10.mp4,1920,1080,25.0,185
928,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_11.mp4,1920,1080,25.0,164
929,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_12.mp4,1920,1080,25.0,142
930,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_13.mp4,1920,1080,25.0,112
931,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_15.mp4,1920,1080,25.0,201
932,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_14.mp4,1920,1080,25.0,225
933,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_16.mp4,1920,1080,25.0,157
934,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_2.mp4,1920,1080,25.0,201
935,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_3.mp4,1920,1080,25.0,193
936,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_4.mp4,1920,1080,25.0,152
937,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_5.mp4,1920,1080,25.0,139
938,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_6.mp4,1920,1080,25.0,89
939,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_7.mp4,1920,1080,25.0,175
940,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_8.mp4,1920,1080,25.0,136
941,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_11_9.mp4,1920,1080,25.0,101
942,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_12_1.mp4,1920,1080,25.0,203
943,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_12_2.mp4,1920,1080,25.0,194
944,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_13_2.mp4,1920,1080,25.0,96
945,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_12_3.mp4,1920,1080,25.0,111
946,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_13_1.mp4,1920,1080,25.0,143
947,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id14_13_4.mp4,1920,1080,25.0,119
